icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a0c65e,N149Z,Beechcraft,200C King Air,BE20,BL-124,L2T,,,2021-10-31,1985-01-01
a0c74b,N1496B,Beechcraft,B200 King Air,BE20,BB-1496,L2T,,,2023-10-31,1994-01-01
a0c7d5,N15,Beechcraft,C90GTi King Air,BE9L,LJ-1991,L2T,NHK,,2022-10-31,2010-01-01
a0c81a,N15CT,Beechcraft,65-A90 King Air,BE9L,LJ-192,L2T,,,2021-12-31,1966-01-01
a0c82d,N15DM,Beechcraft,A-45 Mentor,T34P,G-702,L1P,,,2023-07-31,1955-01-01
a0c8b8,N15KA,Beechcraft,200 King Air,BE20,BB-457,L2T,,,2023-09-30,1979-01-01
a0c8c1,N15KK,Beechcraft,AT-11 Kansan,BE18,4000,L2P,,,2021-11-30,
a0c9d7,N15WN,Beechcraft,E90 King Air,BE9L,LW-78,L2T,,,2021-10-31,1973-01-01
a0ca6e,N150CN,Beechcraft,F90 King Air,BE9T,LA-138,L2T,,,,
a0cada,N150GW,Beechcraft,C90A King Air,BE9L,LJ-1531,L2T,,,2023-02-28,1998-01-01
a0cb84,N150PR,Beechcraft,C-45G Expeditor,BE18,AF-382,L2P,,,2022-01-31,
a0cbb0,N150RK,Beechcraft,C90GTi King Air,BE9L,LJ-2120,L2T,,,2022-04-30,2015-01-01
a0cbb1,N150RL,Beechcraft,B200C King Air,BE20,BL-50,L2T,,,2022-01-31,1982-01-01
a0cbe1,N150TJ,Beechcraft,B100 King Air,BE10,BE-3,L2T,,,2022-01-31,1976-01-01
a0cbed,N150TW,Beechcraft,E90 King Air,BE9L,LW-50,L2T,,,2023-10-31,1973-01-01
a0cc0f,N150VE,Beechcraft,C90 King Air,BE9L,LJ-678,L2T,,,2023-08-31,1975-01-01
a0cc59,N150YD,Beechcraft,B200 King Air,BE20,BB-1561,L2T,,,,
a0ce06,N151BG,Beechcraft,B200 King Air,BE20,BB-1381,L2T,,,,
a0ce55,N151EL,Beechcraft,200 King Air,BE20,BB-371,L2T,,,2022-11-30,1978-01-01
a0cf6d,N151RR,Beechcraft,B200 King Air,BE20,BB-1395,L2T,,,,
a0cfec,N151WT,Beechcraft,B200 King Air,BE20,BB-1151,L2T,,,2023-08-31,1983-01-01
a0d1cf,N152C,Beechcraft,UC-45J Navigator,BE18,51116,L2P,,,2023-01-31,1944-01-01
a0d1e8,N152D,Beechcraft,E90 King Air,BE9L,LW-119,L2T,,,2022-07-31,1974-01-01
a0d35b,N152TW,Beechcraft,B200 King Air,BE20,BB-152,L2T,,,,
a0d39c,N152WL,Beechcraft,B200 King Air,BE20,BB-260,L2T,CHA,,,
a0d3a6,N152WW,Beechcraft,C90 King Air,BE9L,LJ-654,L2T,,,2023-07-31,
a0d623,N153JG,Beechcraft,C90A King Air,BE9L,LJ-1302,L2T,,,2024-04-30,1992-01-01
a0dba9,N1542,Beechcraft,B200 King Air,BE20,BB-1916,L2T,,,2023-05-31,2005-01-01
a0dc03,N1544V,Beechcraft,C90A King Air,BE9L,LJ-1366,L2T,,,2024-02-29,1994-01-01
a0dc35,N1546,Beechcraft,C-12C Huron,BE20,BC-58,L2T,,,,
a0dc5a,N1547B,Beechcraft,400 Beechjet,BE40,RJ-47,L2J,,,,
a0dc9e,N1549,Beechcraft,C-12C Huron,BE20,BC-45,L2T,,,,
a0dcc2,N155A,Beechcraft,C90A King Air,BE9L,LJ-1257,L2T,,,2022-03-31,1991-01-01
a0dcd6,N155AV,Beechcraft,B200 King Air,BE20,BB-1216,L2T,,,2022-04-30,1985-01-01
a0dd5a,N155GB,Beechcraft,C90A King Air,BE9L,LJ-1107,L2T,,,2021-07-31,
a0ddcd,N155LS,Beechcraft,E90 King Air,BE9L,LW-286,L2T,,,2024-03-31,
a0df67,N1552G,Beechcraft,C90A King Air,BE9L,LJ-1206,L2T,,,2024-05-31,1989-01-01
a0df83,N1553,Beechcraft,C-12C Huron,BE20,BC-30,L2T,,,,
a0df8a,N1553G,Beechcraft,C90A King Air,BE9L,LJ-1214,L2T,,,2021-07-31,1989-01-01
a0e032,N1558,Beechcraft,A200 King Air,BE20,BC-20,L2T,,,2021-10-31,
a0e05c,N1559G,Beechcraft,B200 King Air,BE20,BB-1480,L2T,,,2022-01-31,1994-01-01
a0e10f,N156G,Beechcraft,E90 King Air,BE9L,LW-156,L2T,,,2021-09-30,1975-01-01
a0e193,N156MG,Beechcraft,C90A King Air,BE9L,LJ-1615,L2T,,,2022-01-31,2000-01-01
a0e1fa,N156RK,Beechcraft,Hawker 400XP,BE40,RK-156,L2J,,,2022-04-30,1997-01-01
a0e2d1,N1560,Beechcraft,A200 King Air,BE20,BC-09,L2T,,,,
a0e2e3,N1560T,Beechcraft,C90A King Air,BE9L,LJ-1357,L2T,,,2023-01-31,1994-01-01
a0e310,N15613,Beechcraft,300 King Air,BE30,FA-193,L2T,,,2021-08-31,1989-01-01
a0e3cd,N1567G,Beechcraft,C90A King Air,BE9L,LJ-1217,L2T,,,2023-03-31,1989-01-01
a0e464,N157CB,Beechcraft,C90 King Air,BE9L,LJ-758,L2T,,,,
a0e4e2,N157HC,Beechcraft,B200GT King Air,BE20,BY-157,L2T,,,2022-03-31,2012-01-01
a0e54b,N157MH,Beechcraft,E90 King Air,BE9L,LW-157,L2T,,,2022-07-31,0001-01-01
a0e62c,N157WH,Beechcraft,Hawker 400XP,BE40,RK-157,L2J,,,2021-12-31,
a0e8af,N158J,Beechcraft,C90GTi King Air,BE9L,LJ-1859,L2T,,,2022-09-30,2007-01-01
a0eeeb,N1597,Beechcraft,C-45H Expeditor,BE18,AF-527,L2P,,,2023-08-31,1953-01-01
a0ef54,N16,Beechcraft,C90GTi King Air,BE9L,LJ-1994,L2T,NHK,,2022-11-30,2010-01-01
a0ef7a,N16BM,Beechcraft,F90 King Air,BE9T,LA-23,L2T,,,,
a0ef92,N16CL,Beechcraft,E18S Twin Beech,BE18,BA-67,L2P,,,2024-03-31,1955-01-01
a0eff1,N16GF,Beechcraft,B200 King Air,BE20,BB-1531,L2T,,,,
a0f008,N16HD,Beechcraft,Hawker 400XP,BE40,RK-16,L2J,,,,
a0f00b,N16HG,Beechcraft,B200 King Air,BE20,BB-1647,L2T,,,2022-11-30,1999-01-01
a0f04b,N16KW,Beechcraft,C90A King Air,BE9L,LJ-1435,L2T,,,2023-07-31,1996-01-01
a0f10a,N16TM,Beechcraft,C90A King Air,BE9L,LJ-1507,L2T,,,2023-08-31,1998-01-01
a0f117,N16U,Beechcraft,E18S Twin Beech,BE18,BA-394,L2P,,,2023-06-30,1958-01-01
a0f150,N16WG,Beechcraft,F90 King Air,BE9T,LA-226,L2T,,,2022-04-30,
a0f262,N160HE,Beechcraft,B200GT King Air,BE20,BY-145,L2T,,,2023-01-31,2012-01-01
a0f328,N160RC,Beechcraft,Hawker 400XP,BE40,RK-333,L2J,COO,,,
a0f344,N160SF,Beechcraft,200 King Air,BE20,BB-32,L2T,,,2024-02-29,1975-01-01
a0f6df,N161RC,Beechcraft,B200 King Air,BE20,BB-1356,L2T,,,2023-09-30,1990-01-01
a0f9b5,N162GC,Beechcraft,B200 King Air,BE20,BB-1238,L2T,,,2023-09-30,1985-01-01
a0fa7a,N162Q,Beechcraft,B200 King Air,BE20,BB-1104,L2T,,,2022-08-31,1982-01-01
a0fabe,N162ST,Beechcraft,E90 King Air,BE9L,LW-300,L2T,,,2022-09-30,1978-01-01
a0fb12,N162WB,Beechcraft,T-34B Mentor,T34P,BG-362JS,L1P,,,2024-02-29,1957-01-01
a0fced,N163BA,Beechcraft,300 King Air,BE30,FA-18,L2T,,,2021-09-30,1984-01-01
a0fec9,N163WB,Beechcraft,T-34B Mentor,T34P,BG-267,L1P,,,,
a1013a,N164HA,Beechcraft,99 Airliner,BE99,U-60,L2T,,,2023-01-31,1968-01-01
a1028f,N164WS,Beechcraft,C90A King Air,BE9L,LJ-1736,L2T,,,2022-08-31,
a1064e,N165X,Beechcraft,E18S Twin Beech,BE18,BA-189,L2P,,,2023-05-31,1956-01-01
a10681,N165ZA,Beechcraft,C-45H Expeditor,BE18,AF-543,L2P,,,2021-08-31,1953-01-01
a10754,N1655M,Beechcraft,B200 King Air,BE20,BB-1655,L2T,,,2023-12-31,1999-01-01
a10812,N166BA,Beechcraft,300 King Air,BE30,FA-147,L2T,,,,
a1082d,N166CC,Beechcraft,B-45 Mentor,T34P,CG-21,L1P,,,2023-06-30,1954-01-01
a108a7,N166H,Beechcraft,E18S Twin Beech,BE18,BA-253,L2P,,,,
a1090b,N166M,Beechcraft,C-45G Expeditor,BE18,AF-426,L2P,,,,
a10989,N166SA,Beechcraft,300 King Air,BE30,FA-166,L2T,,,2023-05-31,1988-01-01
a109a8,N166TG,Beechcraft,B200GT King Air,BE20,BY-224,L2T,,,2022-02-28,2014-01-01
a10a65,N1660W,Beechcraft,B200 King Air,BE20,BB-390,L2T,,,,
a10ad8,N16636,Beechcraft,T-34B Mentor,T34P,BG-178,L1P,,,,
a10bca,N167BB,Beechcraft,C90 King Air,BE9L,LJ-1054,L2T,,,2022-10-31,1983-01-01
a10def,N167ZA,Beechcraft,C-45H Expeditor,BE18,AF-692,L2P,,,2023-01-31,1954-01-01
a1115d,N168WC,Beechcraft,Hawker 400XP,BE40,RK-198,L2J,,,2024-01-31,1998-01-01
a1127e,N1685S,Beechcraft,C90A King Air,BE9L,LJ-1685,L2T,,,2024-02-29,
a11378,N169DR,Beechcraft,C90A King Air,BE9L,LJ-1205,L2T,,,2023-03-31,1989-01-01
a113ce,N169HB,Beechcraft,B200GT King Air,BE20,BY-169,L2T,,,2022-11-30,2013-01-01
a113e9,N169JD,Beechcraft,B200GT King Air,BE20,BY-148,L2T,,,2021-12-31,2012-01-01
a1141e,N169LG,Beechcraft,D18S Twin Beech,BE18,A-592,L2P,,,,
