icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
48d89f,4071,General Dynamics,F-16C Fighting Falcon,F16,JC-32,L1J,PLF,,,
48d8a0,4072,General Dynamics,F-16C Fighting Falcon,F16,JC-33,L1J,PLF,,,
48d8a1,4073,General Dynamics,F-16C Fighting Falcon,F16,JC-34,L1J,PLF,,,
48d8a2,4074,General Dynamics,F-16C Fighting Falcon,F16,JC-35,L1J,PLF,,,
48d8a3,4075,General Dynamics,F-16C Fighting Falcon,F16,JC-36,L1J,PLF,,,
48d8a4,4076,General Dynamics,F-16D Fighting Falcon,F16,JD-1,L1J,PLF,,,
48d8a5,4077,General Dynamics,F-16D Fighting Falcon,F16,JD-2,L1J,PLF,,,
48d8a6,4078,General Dynamics,F-16D Fighting Falcon,F16,JD-3,L1J,PLF,,,
48d8a7,4079,General Dynamics,F-16D Fighting Falcon,F16,JD-4,L1J,PLF,,,
48d8a8,4080,General Dynamics,F-16D Fighting Falcon,F16,JD-5,L1J,PLF,,,
48d8a9,4081,General Dynamics,F-16D Fighting Falcon,F16,JD-6,L1J,PLF,,,
48d8ab,4083,General Dynamics,F-16D Fighting Falcon,F16,JD-8,L1J,PLF,,,
48d8ac,4084,General Dynamics,F-16D Fighting Falcon,F16,JD-9,L1J,PLF,,,
48d8ad,4085,General Dynamics,F-16D Fighting Falcon,F16,JD-10,L1J,PLF,,,
48d8ae,4086,General Dynamics,F-16D Fighting Falcon,F16,JD-11,L1J,PLF,,,
48d8af,4087,General Dynamics,F-16D Fighting Falcon,F16,JD-12,L1J,PLF,,,
497c21,15101,General Dynamics,F-16AM Fighting Falcon,F16,AA-1,L1J,AFP,,,
497c22,15102,General Dynamics,F-16AM Fighting Falcon,F16,AA-2,L1J,AFP,,,
497c23,15103,General Dynamics,F-16AM Fighting Falcon,F16,AA-3,L1J,AFP,,,
497c24,15104,General Dynamics,F-16AM Fighting Falcon,F16,AA-4,L1J,AFP,,,
497c25,15105,General Dynamics,F-16AM Fighting Falcon,F16,AA-5,L1J,AFP,,,
497c26,15106,General Dynamics,F-16AM Fighting Falcon,F16,AA-6,L1J,AFP,,,
497c27,15107,General Dynamics,F-16AM Fighting Falcon,F16,AA-7,L1J,AFP,,,
497c28,15108,General Dynamics,F-16AM Fighting Falcon,F16,AA-8,L1J,AFP,,,
497c2a,15110,General Dynamics,F-16AM Fighting Falcon,F16,AA-10,L1J,AFP,,,
497c2b,15112,General Dynamics,F-16AM Fighting Falcon,F16,AA-12,L1J,AFP,,,
497c2c,15113,General Dynamics,F-16AM Fighting Falcon,F16,AA-13,L1J,AFP,,,
497c2d,15114,General Dynamics,F-16AM Fighting Falcon,F16,AA-14,L1J,AFP,,,
497c2e,15115,General Dynamics,F-16AM Fighting Falcon,F16,AA-15,L1J,AFP,,,
497c30,15117,General Dynamics,F-16AM Fighting Falcon,F16,AA-17,L1J,AFP,,,
497c31,15118,General Dynamics,F-16BM Fighting Falcon,F16,AB-1,L1J,AFP,,,
497c32,15119,General Dynamics,F-16BM Fighting Falcon,F16,AB-2,L1J,AFP,,,
