icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
ae1906,79-0142,Fairchild,A-10C Thunderbolt II,A10,A10-0406,L2J,AIO,,,
ae1907,79-0144,Fairchild,A-10C Thunderbolt II,A10,A10-0408,L2J,AIO,,,
ae1916,79-0164,Fairchild,OA-10A Thunderbolt II,A10,A10-0428,L2J,AIO,,,
ae1927,79-0154,Fairchild,A-10C Thunderbolt II,A10,A10-0418,L2J,AIO,,,
ae192d,79-0165,Fairchild,A-10C Thunderbolt II,A10,A10-0429,L2J,AIO,,,
ae1932,79-0199,Fairchild,A-10C Thunderbolt II,A10,A10-0463,L2J,AIO,,,
ae1933,79-0201,Fairchild,A-10C Thunderbolt II,A10,A10-0465,L2J,AIO,,,
ae1934,79-0202,Fairchild,A-10C Thunderbolt II,A10,A10-0466,L2J,AIO,,,
ae1935,79-0204,Fairchild,A-10C Thunderbolt II,A10,A10-0468,L2J,AIO,,,
ae1937,79-0207,Fairchild,A-10C Thunderbolt II,A10,A10-0471,L2J,AIO,,,
ae1938,79-0209,Fairchild,A-10C Thunderbolt II,A10,A10-0473,L2J,AIO,,,
ae1939,79-0210,Fairchild,A-10C Thunderbolt II,A10,A10-0474,L2J,AIO,,,
ae193a,79-0211,Fairchild,OA-10A Thunderbolt II,A10,A10-0475,L2J,AIO,,,
ae193b,79-0213,Fairchild,A-10C Thunderbolt II,A10,A10-0477,L2J,AIO,,,
ae193c,79-0216,Fairchild,A-10C Thunderbolt II,A10,A10-0480,L2J,AIO,,,
ae193d,79-0219,Fairchild,OA-10A Thunderbolt II,A10,A10-0483,L2J,AIO,,,
ae193e,79-0223,Fairchild,A-10C Thunderbolt II,A10,A10-0487,L2J,AIO,,,
ae193f,80-0140,Fairchild,OA-10A Thunderbolt II,A10,A10-0490,L2J,AIO,,,
ae1943,80-0146,Fairchild,A-10C Thunderbolt II,A10,A10-0496,L2J,AIO,,,
ae1945,80-0149,Fairchild,A-10C Thunderbolt II,A10,A10-0499,L2J,AIO,,,
ae1947,80-0151,Fairchild,A-10C Thunderbolt II,A10,A10-0501,L2J,AIO,,,
ae1948,80-0152,Fairchild,A-10C Thunderbolt II,A10,A10-0502,L2J,AIO,,,
ae1949,80-0153,Fairchild,A-10A Thunderbolt II,A10,A10-0503,L2J,AIO,,,
ae194b,80-0159,Fairchild,OA-10A Thunderbolt II,A10,A10-0509,L2J,AIO,,,
ae194c,80-0160,Fairchild,A-10C Thunderbolt II,A10,A10-0510,L2J,AIO,,,
ae194d,80-0162,Fairchild,A-10C Thunderbolt II,A10,A10-0512,L2J,AIO,,,
ae194e,80-0163,Fairchild,OA-10A Thunderbolt II,A10,A10-0513,L2J,AIO,,,
ae194f,80-0164,Fairchild,A-10C Thunderbolt II,A10,A10-0514,L2J,AIO,,,
ae1951,80-0166,Fairchild,A-10C Thunderbolt II,A10,A10-0516,L2J,AIO,,,
ae1955,80-0171,Fairchild,A-10C Thunderbolt II,A10,A10-0521,L2J,AIO,,,
ae1956,80-0172,Fairchild,A-10C Thunderbolt II,A10,A10-0522,L2J,AIO,,,
ae1957,80-0173,Fairchild,OA-10A Thunderbolt II,A10,A10-0523,L2J,AIO,,,
ae1958,80-0175,Fairchild,A-10A Thunderbolt II,A10,A10-0525,L2J,AIO,,,
ae1959,80-0176,Fairchild,A-10C Thunderbolt II,A10,A10-0526,L2J,AIO,,,
ae195a,80-0177,Fairchild,A-10C Thunderbolt II,A10,A10-0527,L2J,AIO,,,
ae195c,80-0179,Fairchild,A-10C Thunderbolt II,A10,A10-0529,L2J,AIO,,,
ae195e,80-0181,Fairchild,A-10C Thunderbolt II,A10,A10-0531,L2J,AIO,,,
ae1960,80-0185,Fairchild,A-10C Thunderbolt II,A10,A10-0535,L2J,AIO,,,
ae1962,80-0187,Fairchild,A-10C Thunderbolt II,A10,A10-0537,L2J,AIO,,,
ae1963,80-0188,Fairchild,A-10C Thunderbolt II,A10,A10-0538,L2J,AIO,,,
ae1965,80-0190,Fairchild,A-10C Thunderbolt II,A10,A10-0540,L2J,AIO,,,
ae1966,80-0191,Fairchild,A-10C Thunderbolt II,A10,A10-0541,L2J,AIO,,,
ae1967,80-0192,Fairchild,A-10C Thunderbolt II,A10,A10-0542,L2J,AIO,,,
ae1968,80-0194,Fairchild,A-10C Thunderbolt II,A10,A10-0544,L2J,AIO,,,
ae1969,80-0195,Fairchild,A-10C Thunderbolt II,A10,A10-0545,L2J,AIO,,,
ae196a,80-0196,Fairchild,A-10A Thunderbolt II,A10,A10-0546,L2J,AIO,,,
ae196d,80-0201,Fairchild,A-10C Thunderbolt II,A10,A10-0551,L2J,AIO,,,
ae196f,80-0204,Fairchild,A-10C Thunderbolt II,A10,A10-0554,L2J,AIO,,,
ae1972,80-0207,Fairchild,A-10C Thunderbolt II,A10,A10-0557,L2J,AIO,,,
ae1973,80-0208,Fairchild,A-10C Thunderbolt II,A10,A10-0558,L2J,AIO,,,
ae1975,80-0211,Fairchild,A-10C Thunderbolt II,A10,A10-0561,L2J,AIO,,,
ae1977,80-0213,Fairchild,OA-10A Thunderbolt II,A10,A10-0563,L2J,AIO,,,
ae1978,80-0214,Fairchild,A-10C Thunderbolt II,A10,A10-0564,L2J,AIO,,,
ae1979,80-0215,Fairchild,A-10C Thunderbolt II,A10,A10-0565,L2J,AIO,,,
ae197b,80-0217,Fairchild,A-10C Thunderbolt II,A10,A10-0567,L2J,AIO,,,
ae197c,80-0218,Fairchild,A-10A Thunderbolt II,A10,A10-0568,L2J,AIO,,,
ae197e,80-0221,Fairchild,A-10C Thunderbolt II,A10,A10-0571,L2J,AIO,,,
ae197f,80-0222,Fairchild,A-10C Thunderbolt II,A10,A10-0572,L2J,AIO,,,
ae1980,80-0223,Fairchild,A-10C Thunderbolt II,A10,A10-0573,L2J,AIO,,,
ae1981,80-0224,Fairchild,A-10C Thunderbolt II,A10,A10-0574,L2J,AIO,,,
ae1982,80-0226,Fairchild,A-10C Thunderbolt II,A10,A10-0576,L2J,AIO,,,
ae1984,80-0229,Fairchild,A-10C Thunderbolt II,A10,A10-0579,L2J,AIO,,,
ae1985,80-0230,Fairchild,A-10C Thunderbolt II,A10,A10-0580,L2J,AIO,,,
ae1986,80-0232,Fairchild,A-10C Thunderbolt II,A10,A10-0582,L2J,AIO,,,
ae198a,80-0237,Fairchild,OA-10A Thunderbolt II,A10,A10-0587,L2J,AIO,,,
ae198d,80-0240,Fairchild,A-10C Thunderbolt II,A10,A10-0590,L2J,AIO,,,
ae198e,80-0241,Fairchild,A-10C Thunderbolt II,A10,A10-0591,L2J,AIO,,,
ae198f,80-0242,Fairchild,A-10C Thunderbolt II,A10,A10-0592,L2J,AIO,,,
ae1990,80-0243,Fairchild,A-10C Thunderbolt II,A10,A10-0593,L2J,AIO,,,
ae1991,80-0244,Fairchild,A-10C Thunderbolt II,A10,A10-0594,L2J,AIO,,,
ae1992,80-0245,Fairchild,A-10C Thunderbolt II,A10,A10-0595,L2J,AIO,,,
ae1995,80-0250,Fairchild,A-10C Thunderbolt II,A10,A10-0600,L2J,AIO,,,
ae1997,80-0252,Fairchild,A-10C Thunderbolt II,A10,A10-0602,L2J,AIO,,,
ae199a,80-0255,Fairchild,A-10C Thunderbolt II,A10,A10-0605,L2J,AIO,,,
ae199b,80-0256,Fairchild,A-10C Thunderbolt II,A10,A10-0606,L2J,AIO,,,
ae199c,80-0257,Fairchild,A-10C Thunderbolt II,A10,A10-0607,L2J,AIO,,,
ae199d,80-0258,Fairchild,A-10C Thunderbolt II,A10,A10-0608,L2J,AIO,,,
ae199f,80-0262,Fairchild,A-10C Thunderbolt II,A10,A10-0612,L2J,AIO,,,
ae19a0,80-0263,Fairchild,A-10C Thunderbolt II,A10,A10-0613,L2J,AIO,,,
ae19a1,80-0264,Fairchild,A-10C Thunderbolt II,A10,A10-0614,L2J,AIO,,,
ae19a2,80-0265,Fairchild,A-10C Thunderbolt II,A10,A10-0615,L2J,AIO,,,
ae19a3,80-0267,Fairchild,A-10C Thunderbolt II,A10,A10-0617,L2J,AIO,,,
ae19a4,80-0269,Fairchild,A-10C Thunderbolt II,A10,A10-0619,L2J,AIO,,,
ae19a5,80-0270,Fairchild,OA-10A Thunderbolt II,A10,A10-0620,L2J,AIO,,,
ae19a6,80-0272,Fairchild,A-10C Thunderbolt II,A10,A10-0622,L2J,AIO,,,
ae19a7,80-0273,Fairchild,A-10C Thunderbolt II,A10,A10-0623,L2J,AIO,,,
