icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
4404a5,OE-AMG,Tatra,T-131PA Jungmann,BU31,T-131.102,L1P,,,,
4405b1,OE-APS,Tatra,T-131PA Jungmann,BU31,T-131.105,L1P,,,,
4408c5,OE-CTH,CASA,1.131E-2000 Jungmann,BU31,2203,L1P,,,,
48dcc9,SP-YGK,SSH,T-131PA Jungmann,BU31,127,L1P,,,,
49892f,OK-BIO,SSH,T-131PA Jungmann,BU31,125,L1P,,,,
498a61,OK-BSA,Zlín,Z-381,BU81,145,L1P,,,,
49cb05,OK-RXE,Aero,C-104S,BU31,X001,L1P,,,,
4a89ae,SE-BMN,Bücker,Bü 181 B-1 Bestmann,BU81,25084,L1P,,,,
4b0086,HB-AFE,Bücker,Bü 131 Jungmann,BU31,36,L1P,,1986-12-30,,1938-01-01
4b208c,HB-MIM,Bücker,Bü 133C Jungmeister,BU33,1001,L1P,,2016-08-05,,1936-01-01
4b2094,HB-MIU,Bücker,Bü 133C Jungmeister,BU33,29,L1P,,1980-05-13,,1940-01-01
4b2095,HB-MIV,Bücker,Bü 133C Jungmeister,BU33,32,L1P,,,,
4b2099,HB-MIZ,Bücker,Bü 133C Jungmeister,BU33,35,L1P,,1976-05-24,,1936-01-01
4b20bb,HB-MKH,Bücker,Bü 133C Jungmeister,BU33,40,L1P,,1969-06-03,,1940-01-01
4b20c1,HB-MKN,Bücker,Bü 133C Jungmeister,BU33,23,L1P,,1969-06-03,,1940-01-01
4b20c2,HB-MKO,Bücker,Bü 133C Jungmeister,BU33,1,L1P,,2003-09-22,,1937-01-01
4b20c5,HB-MKR,Bücker,Bü 133C Jungmeister,BU33,WD29A,L1P,,1994-02-04,,2000-01-01
4b20cd,HB-MKZ,Bücker,Bü 133C Jungmeister,BU33,9,L1P,,1999-12-22,,1938-01-01
4b351f,HB-UDB,CASA,1.131E-2000 Jungmann,BU31,2147,L1P,,1995-09-19,,1958-01-01
4b368d,HB-URD,Bücker,Bü 131APM Jungmann,BU31,33,L1P,,1960-07-15,,1939-01-01
4b368f,HB-URF,Bücker,Bü 131APM Jungmann,BU31,47,L1P,,1961-06-07,,1939-01-01
4b36a4,HB-USA,Bücker,Bü-181 B-1 Bestmann,BU81,25039,L1P,,2011-03-08,,1945-01-01
4b36a5,HB-USB,Bücker,Bü 131 Jungmann,BU31,74,L1P,,2008-12-16,,1939-01-01
4b36a7,HB-USD,Bücker,Bü 131APM Jungmann,BU31,65,L1P,,1960-06-22,,1939-01-01
4b36c5,HB-UTH,Bücker,Bü 131 Jungmann,BU31,51,L1P,,1997-02-21,,1939-01-01
