icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
ad839d,N97ZT,Sikorsky,269D,H269,0097M,H1P,,,,
ad92c8,N974CW,Schweizer,269C,H269,S1828,H1P,,,2023-05-31,2002-01-01
ada4b0,N9787F,Schweizer,269C,H269,S1684,H1P,,,2022-10-31,1994-01-01
ada59d,N979FM,Schweizer,269C,H269,S1713,H1P,,,2023-08-31,1995-01-01
adab03,N98YT,Sikorsky,269D,H269,0098M,H1P,,,,
adc12d,N9858F,Schweizer,269C,H269,S1893,H1P,,,2023-11-30,2006-01-01
add117,N99JE,Sikorsky,269D,H269,0099M,H1P,,,,
adeff7,N9977F,Hughes,269B,H269,88-0390,H1P,,,,
adf3d1,N9988F,Schweizer,269C,H269,S1791,H1P,,,,
c002e5,C-FBCM,Schweizer,269C-1,H269,0130,H1P,,2016-01-29,,
c0056e,C-FCBL,Hughes,269B,H269,54 0089,H1P,,2001-04-05,,
c0065b,C-FCKO,Schweizer,269C,H269,S1703,H1P,,,,
c00d65,C-FFBW,Hughes,269C,H269,600930,H1P,,2010-02-15,2011-05-13,
c00e4e,C-FFKV,Hughes,269C,H269,210094,H1P,,2018-10-11,,
c0153d,C-FIBC,Schweizer,269C,H269,S1611,H1P,,2017-06-28,,
c0237c,C-FNLJ,Schweizer,269C,H269,S1519,H1P,,2016-11-15,,
c02455,C-FNTS,Schweizer,269C,H269,S1722,H1P,,2017-03-29,,
c024bd,C-FNXS,Schweizer,269C-1,H269,0092,H1P,,2017-12-11,,
c027d6,C-FPCF,Hughes,269A,H269,23 0160,H1P,,1995-01-17,,
c02da4,C-FRHJ,Schweizer,269C,H269,S1574,H1P,,2014-04-11,,
c02da9,C-FRHO,Hughes,269B,H269,44 0055,H1P,,2001-03-09,,
c03ba0,C-FWPB,Schweizer,269C,H269,S1708,H1P,,2007-01-22,,
c03db6,C-FXJP,Hughes,269A,H269,43-0202,H1P,,1996-03-11,,
c043aa,C-FZQF,Schweizer,269C-1,H269,0056,H1P,,2012-08-14,,
c04770,C-GBBJ,Hughes,269C,H269,900963,H1P,,2012-08-01,,
c04ab4,C-GCHN,Schweizer,269C,H269,S1863,H1P,,2011-01-10,2012-12-17,
c04b87,C-GCPQ,Hughes,269C,H269,360475,H1P,,2016-02-01,,
c04bfe,C-GCUF,Hughes,269C,H269,910127,H1P,,1985-04-25,,
c04c1e,C-GCVL,Hughes,269C,H269,600929,H1P,,2018-08-16,,
c04ddb,C-GDMO,Hughes,269C,H269,830226,H1P,,1987-07-27,,
c04e27,C-GDPM,Hughes,269A,H269,72 0113,H1P,,2016-11-18,,
c05065,C-GELO,Hughes,269C,H269,480681,H1P,,2018-08-31,2018-06-04,
c0530d,C-GFLS,Schweizer,269C,H269,S1610,H1P,,2009-04-17,,
c054ef,C-GGEG,Schweizer,269C,H269,S1623,H1P,,2015-07-02,,
c05525,C-GGGI,Schweizer,269C-1,H269,0106,H1P,,2015-05-13,,
c055a4,C-GGLF,Hughes,269A,H269,108-1000,H1P,,1987-12-30,,
c058c5,C-GHQA,Schweizer,269C,H269,S1539,H1P,,2001-06-29,,
c05928,C-GHTV,Hughes,269C,H269,950439,H1P,,2008-06-25,,
c05be9,C-GIUY,Hughes,269C,H269,670604,H1P,,2015-07-02,,
c05c17,C-GIWS,Hughes,269A,H269,23 0162,H1P,,2015-08-20,,
c05e19,C-GJQM,Schweizer,269C,H269,S1761,H1P,,2015-07-30,,
c063e6,C-GLVP,Hughes,269C,H269,270580,H1P,,2014-02-26,,
c06495,C-GMCI,Schweizer,269C-1,H269,0303,H1P,,2013-03-15,2014-01-07,
c06553,C-GMJQ,Schweizer,269C,H269,S1420,H1P,,2011-07-18,2014-10-20,
c06a25,C-GOFC,Hughes,269C,H269,590788,H1P,,2002-09-09,2018-09-06,
c06d61,C-GPKY,Schweizer,269C,H269,S1433,H1P,,2012-12-21,,
c071f5,C-GREA,Hughes,269C,H269,380675,H1P,,2010-11-26,,
c0742c,C-GRZV,Schweizer,269C,H269,S1351,H1P,,2012-07-03,2017-10-12,
c076a7,C-GSYG,Schweizer,269C,H269,S1763,H1P,,2018-08-17,,
c07c74,C-GVDJ,Schweizer,269C,H269,S1764,H1P,,2017-09-28,,
c07da2,C-GVOZ,Hughes,269C,H269,611059,H1P,,2017-07-07,,
c07db5,C-GVPS,Hughes,269C,H269,510115,H1P,,2000-08-28,,
c0874f,C-GZGG,Schweizer,269C-1,H269,0221,H1P,,2018-10-18,,
c80903,ZK-HEU,Hughes,269B,H269,107-0345,H1P,,,,
c8090f,ZK-HGP,Hughes,269C,H269,73-0221,H1P,,,,
c80915,ZK-HHP,Hughes,269C,H269,100-0055,H1P,,,,
c80922,ZK-HLT,Hughes,269C,H269,69-0800,H1P,,,,
c80928,ZK-HME,Hughes,269C,H269,59-0793,H1P,,,,
c80940,ZK-HOE,Hughes,269C,H269,99-0828,H1P,,,,
c80941,ZK-HOF,Hughes,269C,H269,119-0851,H1P,,,,
c80942,ZK-HOG,Hughes,269C,H269,119-0852,H1P,,,,
c8097f,ZK-HSI,Hughes,269B,H269,24-0027,H1P,,,,
c8098b,ZK-HSV,Hughes,269C,H269,99-0834,H1P,,,,
c809d8,ZK-HZC,Hughes,269C,H269,110-0979,H1P,,,,
c80a48,ZK-HRW,Hughes,269C,H269,116-0558,H1P,,,,
c80a60,ZK-HLR,Hughes,269C,H269,29-0784,H1P,,,,
c80b4d,ZK-HPH,Hughes,269C,H269,30-0901,H1P,,,,
c80b4e,ZK-HPJ,Hughes,269C,H269,70-0944,H1P,,,,
c80b50,ZK-HPL,Hughes,269C,H269,70-0936,H1P,,,,
c80ba0,ZK-HXV,Hughes,269C,H269,54-0304,H1P,,,,
c80d65,ZK-HIS,Hughes,269C,H269,110-0994,H1P,,,,
c80d9c,ZK-HRH,Hughes,269C,H269,78-0700,H1P,,,,
c80e5c,ZK-HFN,Schweizer,269C,H269,S1355,H1P,,,,
c80e85,ZK-HFX,Hughes,269C,H269,38-0672,H1P,,,,
c80eac,ZK-HGA,Schweizer,269C,H269,S1327,H1P,,,,
c80eae,ZK-HGG,Schweizer,269C,H269,S1284,H1P,,,,
c80eaf,ZK-HGJ,Schweizer,269C,H269,S1388,H1P,,,,
c80eb0,ZK-HZF,Schweizer,269C,H269,S1435,H1P,,,,
c80ee1,ZK-HHE,Hughes,269C,H269,71-1061,H1P,,,,
c80f04,ZK-HIM,Schweizer,269C,H269,S1289,H1P,,,,
c80f1c,ZK-HSA,Schweizer,269C,H269,S1174,H1P,,,,
c80f3f,ZK-HPF,Hughes,269C,H269,64-0316,H1P,,,,
c80f8f,ZK-HIZ,Hughes,269C,H269,115-0454,H1P,,,,
c80f9c,ZK-HOO,Hughes,269C,H269,123-0264,H1P,,,,
c80fc7,ZK-HJL,Hughes,269C,H269,129-0866,H1P,,,,
c8104a,ZK-HAP,Hughes,269A,H269,63-0225,H1P,,,,
c81050,ZK-HMX,Schweizer,269C,H269,S1613,H1P,,,,
c81091,ZK-HRG,Hughes,269C,H269,90-0968,H1P,,,,
c81138,ZK-HLQ,Hughes,TH-55A Osage,H269,115-0421,H1P,,,,
c811a2,ZK-HNM,Hughes,269B,H269,36-0238,H1P,,,,
c811b5,ZK-HBM,Hughes,269C,H269,92-0161,H1P,,,,
c814c6,ZK-HMP,Hughes,269C,H269,117-0645,H1P,,,,
c81501,ZK-HXS,Hughes,269C,H269,73-0224,H1P,,,,
c81524,ZK-HIC,Schweizer,269C,H269,S1607,H1P,,,,
c815af,ZK-HID,Schweizer,269C,H269,S1739,H1P,,,,
c815e7,VH-MZS,Hughes,269C,H269,1000056,H1P,,,,1970-01-01
c8164e,ZK-HVO,Schweizer,269C-1,H269,0113,H1P,,,,
c817f5,ZK-HVK,Schweizer,269C-1,H269,0177,H1P,,,,
c81852,ZK-HDP,Schweizer,269C,H269,S1871,H1P,,,,
c8189a,ZK-IMG,Hughes,269C,H269,39-0777,H1P,,,,
c81ada,ZK-ILG,Schweizer,269C,H269,S1644,H1P,,,,
c81aeb,ZK-HMC,Schweizer,269C-1,H269,0286,H1P,,,,
c81dba,ZK-HYC,Schweizer,269C-1,H269,0151,H1P,,,,
c81e01,ZK-ING,Hughes,269B,H269,123-0011,H1P,,,,
c81e31,ZK-IKS,Hughes,269C,H269,35-0402,H1P,,,,
c820af,ZK-HQF,Hughes,269C,H269,1153,H1P,,,,
c82476,ZK-IDL,Schweizer,269C-1,H269,0250,H1P,,,,
e01182,LV-AFB,Schweizer,269C,H269,S1601,H1P,,,,
e08517,LV-HTW,Hughes,269A,H269,111-0022,H1P,,,,
e09342,LV-IMB,Hughes,269A-1,H269,44-0010,H1P,,,,
e09386,LV-INF,Hughes,269B,H269,74-0120,H1P,,,,
e16188,LV-VFH,Hughes,269C,H269,25-0396,H1P,,,,
e1a3d8,LV-ZOX,Schweizer,269C-1,H269,0005,H1P,,,,
