icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a2c124,N277GS,Grumman,G-1159 Gulfstream II,GLF2,77,L2J,,,,
a2cc21,N28FB,General Motors,TBM-1 Avenger,TBM,3890,L1P,,,,
a2cd38,N28SF,General Motors,TBM-3S Avenger,TBM,2802,L1P,,,,
a2d477,N2813D,Grumman,SCAN 30,G44,29,A2P,,,2023-02-28,1956-01-01
a2f3a5,N29FG,Grumman,FM-2 Wildcat,WCAT,74560,L1P,,,2023-10-31,1943-01-01
a2fb21,N291VW,Grumman,G-21A Goose,G21,1188,A2P,,,2021-06-30,1942-01-01
a3075d,N2945,Grumman,G-73 Mallard,G73,J-8,A2P,,,2022-11-30,1946-01-01
a30a65,N2950,Grumman,G-73 Mallard,G73,J-13,A2P,,,2023-10-31,1947-01-01
a31b62,N3HU,Grumman,HU-16A Albatross,U16,131906,A2P,,,2023-07-31,1953-01-01
a31bcc,N3N,Grumman,G-44A Widgeon,G44,1471,A2P,,,2021-05-31,1946-01-01
a31c4d,N3TD,Grumman,SCAN 30,G44,16,A2P,,,2023-09-30,1964-01-01
a31d7d,N30FG,Grumman,F6F-3 Hellcat,HCAT,41930,L1P,,,2022-11-30,1944-01-01
a31dad,N30HE,Gulfstream Aerospace,G-1159 Gulfstream II,GLF2,51,L2J,,,2022-06-30,1967-01-01
a31e4e,N30PR,Grumman,G-1159 Gulfstream II,GLF2,35,L2J,,,2022-11-30,1968-01-01
a326bf,N302,Grumman,G-44 Widgeon,G44,1294,A2P,,,2022-11-30,1943-01-01
a359c8,N315E,Grumman,FM-2 Wildcat,WCAT,47030,L1P,,,2021-12-31,1952-01-01
a3818b,N325GT,General Motors,TBM-3E Avenger,TBM,69325,L1P,,,2023-11-30,
a394d4,N33Q,Grumman,G-44 Widgeon,G44,1398,A2P,,,2022-01-31,
a39d88,N332D,Grumman,G-21A Goose,G21,1109,A2P,,,,
a3e578,N350GW,Grumman,G-44A Widgeon,G44,4,A2P,,,,
a40b45,N36PN,Gulfstream Aerospace,G-1159B Gulfstream IIB,GLF2,42,L2J,,,2023-02-28,1969-01-01
a43b11,N37186,Grumman,G-44 Widgeon,G44,1236,A2P,,,2023-02-28,
a45544,N379AK,Grumman,F7F-3N Tigercat,TCAT,80375,L2P,,,2022-08-31,1945-01-01
a45b4d,N380AC,Grumman,G-1159 Gulfstream II SP,GLF2,241,L2J,,,,
a45be2,N380GB,Grumman,G-73T Turbo Mallard,G73T,J-34,A2T,,,,
a480f4,N39FG,Grumman,G-21A Goose,G21,1059,A2P,,,2023-04-30,1939-01-01
a49c1b,N3965A,General Motors,TBM-3 Avenger,TBM,2114,L1P,,,,
a49ca7,N3969A,General Motors,TBM-3E Avenger,TBM,53787,L1P,,,2023-04-30,1945-01-01
a4a92b,N4NR,Grumman,G-1159B Gulfstream IIB,GLF2,255,L2J,,,,
a4b1f1,N401SJ,Grumman,G-21A Goose,G21,1168,A2P,,,2023-05-31,1943-01-01
a4b473,N402E,Grumman,G-44A Widgeon,G44,1444,A2P,,,2022-11-30,1946-01-01
a4b82a,N403E,Grumman,G-44 Widgeon,G44,1300,A2P,,,2022-08-31,1944-01-01
a4bcdb,N404Q,Grumman,G-44A Widgeon,G44,1388,A2P,,,,
a4bdf0,N40402,General Motors,TBM-3 Avenger,TBM,91426,L1P,,,2023-01-31,1945-01-01
a4c33c,N406DF,Grumman,S-2F3AT Turbo Tracker,S2T,G293,L2T,,,,
a4de2d,N4122A,Grumman,SCAN 30,G44,41,A2P,,,2021-10-31,1956-01-01
a4e4be,N414U,Grumman,G-44 Widgeon,G44,1427,A2P,,,2023-10-31,1945-01-01
a4eabb,N416DF,Grumman,S-2F3AT Turbo Tracker,S2T,G369,L2T,,,,
a4edfe,N4169A,General Motors,TBM-3E Avenger,TBM,5653,L1P,,,2022-04-30,1945-01-01
a4ee72,N417DF,Grumman,TS-2A Tracker,S2P,061,L2P,,,2021-05-31,
a4f07a,N4170A,General Motors,TBM-3E Avenger,TBM,91453,L1P,,,2021-06-30,
a4f09d,N4171A,General Motors,TBM-3E Avenger,TBM,91521,L1P,,,2023-01-31,1945-01-01
a4f0c0,N4172A,General Motors,TBM-3E Avenger,TBM,6810,L1P,,,,
a4f920,N41988,Grumman,G-44A Widgeon,G44,1419,A2P,,,2022-12-31,1945-01-01
a4f93b,N41990,Grumman,G-44A Widgeon,G44,1421,A2P,,,2022-09-30,1945-01-01
a4f93e,N41993,Grumman,G-44A Widgeon,G44,1424,A2P,,,,
a4f9e7,N42GL,Grumman,G-21A Goose,G21,B-52,A2P,,,2022-03-31,
a4fbf0,N420DF,Grumman,TS-2A Tracker,S2P,388,L2P,,,2021-08-31,1956-01-01
